constructorStandingsId,constructorId,points,position,positionText,wins
117,7,5.0,9,9,0
117,17,11.0,7,7,1
117,18,0.0,10,10,0
117,16,13.0,5,5,0
117,15,9.0,8,8,0
117,4,52.0,4,4,0
117,6,103.0,1,1,4
117,3,100.0,2,2,3
117,1,85.0,3,3,2
118,19,12.0,6,6,0
118,7,7.0,9,9,0
118,17,11.0,7,7,1
118,18,0.0,10,10,0
118,16,14.0,5,5,0
118,15,9.0,8,8,0
118,4,55.0,4,4,0
118,6,118.0,1,1,5
118,3,108.0,2,2,3
118,1,95.0,3,3,2
119,19,12.0,7,7,0
119,7,14.0,6,6,0
119,17,11.0,8,8,1
119,18,0.0,10,10,0
119,16,15.0,5,5,0
119,15,9.0,9,9,0
119,4,66.0,4,4,0
119,6,120.0,1,1,5
119,3,118.0,2,2,4
119,1,103.0,3,3,2
120,19,15.0,6,6,0
120,7,14.0,7,7,0
120,17,11.0,8,8,1
120,18,0.0,10,10,0
120,16,15.0,5,5,0
120,15,9.0,9,9,0
120,4,78.0,4,4,1
120,6,121.0,2,2,5
120,3,129.0,1,1,4
120,1,115.0,3,3,2
121,19,17.0,6,6,0
121,7,14.0,7,7,0
121,17,11.0,8,8,1
121,18,0.0,10,10,0
121,16,18.0,5,5,0
121,15,9.0,9,9,0
121,4,79.0,4,4,1
121,6,137.0,2,2,6
121,3,141.0,1,1,4
121,1,120.0,3,3,2
122,19,18.0,7,7,0
122,7,14.0,8,8,0
122,17,13.0,9,9,1
122,18,0.0,10,10,0
122,16,18.0,6,6,0
122,15,19.0,5,5,0
122,4,84.0,4,4,1
122,6,147.0,1,1,7
122,3,144.0,2,2,4
122,1,128.0,3,3,2
123,19,18.0,7,7,0
123,7,16.0,8,8,0
123,17,13.0,9,9,1
123,18,0.0,10,10,0
123,16,26.0,5,5,0
123,15,19.0,6,6,0
123,4,88.0,4,4,1
123,6,158.0,1,1,8
123,3,144.0,2,2,4
123,1,142.0,3,3,2
124,7,1.0,6,6,0
124,18,2.0,5,5,0
124,19,3.0,4,4,0
124,1,4.0,3,3,0
124,3,6.0,2,2,0
124,6,10.0,1,1,1
125,21,0.0,11,11,0
125,17,0.0,10,10,0
125,16,0.0,9,9,0
125,15,3.0,6,6,0
125,4,3.0,5,5,0
125,7,1.0,8,8,0
125,18,2.0,7,7,0
125,19,3.0,4,4,0
125,1,4.0,3,3,0
125,3,22.0,1,1,1
125,6,14.0,2,2,1
126,21,0.0,11,11,0
126,17,0.0,10,10,0
126,16,0.0,9,9,0
126,15,3.0,6,6,0
126,4,6.0,4,4,0
126,7,2.0,8,8,0
126,18,2.0,7,7,0
126,19,3.0,5,5,0
126,1,8.0,3,3,0
126,3,30.0,1,1,1
126,6,24.0,2,2,2
127,21,0.0,11,11,0
127,17,0.0,10,10,0
127,16,0.0,9,9,0
127,15,3.0,6,6,0
127,4,8.0,4,4,0
127,7,2.0,8,8,0
127,18,2.0,7,7,0
127,19,3.0,5,5,0
127,1,9.0,3,3,0
127,3,37.0,2,2,1
127,6,40.0,1,1,3
128,21,1.0,9,9,0
128,17,0.0,11,11,0
128,16,0.0,10,10,0
128,15,8.0,5,5,0
128,4,8.0,4,4,0
128,7,2.0,8,8,0
128,18,2.0,7,7,0
128,19,3.0,6,6,0
128,1,13.0,3,3,0
128,3,43.0,2,2,1
128,6,50.0,1,1,4
129,21,1.0,10,10,0
129,17,2.0,8,8,0
129,16,0.0,11,11,0
129,15,8.0,5,5,0
129,4,8.0,4,4,0
129,7,2.0,9,9,0
129,18,2.0,7,7,0
129,19,3.0,6,6,0
129,1,14.0,3,3,0
129,3,50.0,2,2,1
129,6,66.0,1,1,5
130,21,2.0,10,10,0
130,17,4.0,6,6,0
130,16,0.0,11,11,0
130,15,8.0,5,5,0
130,4,11.0,4,4,0
130,7,2.0,9,9,0
130,18,2.0,8,8,0
130,19,3.0,7,7,0
130,1,24.0,3,3,1
130,3,54.0,2,2,1
130,6,72.0,1,1,5
131,21,2.0,10,10,0
131,17,6.0,6,6,0
131,16,0.0,11,11,0
131,15,8.0,5,5,0
131,4,12.0,4,4,0
131,7,2.0,9,9,0
131,18,2.0,8,8,0
131,19,3.0,7,7,0
131,1,33.0,3,3,1
131,3,54.0,2,2,1
131,6,86.0,1,1,6
132,21,2.0,10,10,0
132,17,6.0,6,6,0
132,16,0.0,11,11,0
132,15,9.0,5,5,0
132,4,14.0,4,4,0
132,7,2.0,9,9,0
132,18,2.0,8,8,0
132,19,3.0,7,7,0
132,1,37.0,3,3,1
132,3,57.0,2,2,1
132,6,102.0,1,1,7
133,21,2.0,11,11,0
133,17,6.0,6,6,0
133,16,5.0,7,7,0
133,15,10.0,5,5,0
133,4,14.0,4,4,0
133,7,2.0,10,10,0
133,18,2.0,9,9,0
133,19,3.0,8,8,0
133,1,37.0,3,3,1
133,3,61.0,2,2,1
133,6,118.0,1,1,8
134,21,2.0,11,11,0
134,17,6.0,6,6,0
134,16,5.0,7,7,0
134,15,10.0,5,5,0
134,4,15.0,4,4,0
134,7,2.0,10,10,0
134,18,2.0,9,9,0
134,19,3.0,8,8,0
134,1,47.0,3,3,1
134,3,66.0,2,2,1
134,6,128.0,1,1,9
135,21,2.0,11,11,0
135,17,6.0,6,6,0
135,16,5.0,7,7,0
135,15,11.0,5,5,0
135,4,15.0,4,4,0
135,7,2.0,10,10,0
135,18,2.0,9,9,0
135,19,3.0,8,8,0
135,1,49.0,3,3,1
135,3,76.0,2,2,1
135,6,141.0,1,1,10
136,21,2.0,11,11,0
136,17,7.0,6,6,0
136,16,5.0,7,7,0
136,15,11.0,5,5,0
136,4,15.0,4,4,0
136,7,2.0,10,10,0
136,18,2.0,9,9,0
136,19,3.0,8,8,0
136,1,54.0,3,3,1
136,3,80.0,2,2,1
136,6,157.0,1,1,11
137,21,2.0,11,11,0
137,17,7.0,6,6,0
137,16,5.0,7,7,0
137,15,11.0,5,5,0
137,4,15.0,4,4,0
137,7,2.0,10,10,0
137,18,2.0,9,9,0
137,19,4.0,8,8,0
137,1,57.0,3,3,1
137,3,86.0,2,2,1
137,6,173.0,1,1,12
138,21,2.0,11,11,0
138,17,7.0,7,7,0
138,16,6.0,8,8,0
138,15,11.0,5,5,0
138,4,20.0,4,4,0
138,7,2.0,10,10,0
138,18,2.0,9,9,0
138,19,8.0,6,6,0
138,1,57.0,3,3,1
138,3,86.0,2,2,1
138,6,189.0,1,1,13
139,21,2.0,11,11,0
139,17,7.0,8,8,0
139,16,7.0,7,7,0
139,15,11.0,5,5,0
139,4,22.0,4,4,0
139,7,2.0,10,10,0
139,18,2.0,9,9,0
139,19,8.0,6,6,0
139,1,61.0,3,3,1
139,3,89.0,2,2,1
139,6,205.0,1,1,14
140,21,2.0,11,11,0
140,17,9.0,6,6,0
140,16,7.0,8,8,0
140,15,11.0,5,5,0
140,4,23.0,4,4,0
140,7,2.0,10,10,0
140,18,2.0,9,9,0
140,19,8.0,7,7,0
140,1,65.0,3,3,1
140,3,92.0,2,2,1
140,6,221.0,1,1,15
141,22,0.0,10,10,0
141,18,0.0,9,9,0
141,21,0.0,8,8,0
141,20,0.0,7,7,0
141,19,0.0,6,6,0
141,16,0.0,5,5,0
141,17,2.0,4,4,0
141,15,4.0,3,3,0
141,1,6.0,2,2,0
141,6,14.0,1,1,1
142,3,2.0,5,5,0
142,22,0.0,10,10,0
142,18,0.0,11,11,0
142,21,0.0,6,6,0
142,20,0.0,9,9,0
142,19,0.0,8,8,0
142,16,0.0,7,7,0
142,17,5.0,3,3,0
142,15,4.0,4,4,0
142,1,11.0,2,2,0
142,6,30.0,1,1,2
143,3,2.0,6,6,0
143,22,1.0,7,7,0
143,18,0.0,11,11,0
143,21,0.0,8,8,0
143,20,0.0,9,9,0
143,19,0.0,10,10,0
143,16,3.0,5,5,0
143,17,7.0,4,4,0
143,15,8.0,3,3,0
143,1,21.0,2,2,1
143,6,36.0,1,1,2
144,3,12.0,3,3,1
144,22,1.0,7,7,0
144,18,0.0,11,11,0
144,21,0.0,8,8,0
144,20,0.0,9,9,0
144,19,0.0,10,10,0
144,16,3.0,6,6,0
144,17,10.0,4,4,0
144,15,8.0,5,5,0
144,1,30.0,2,2,1
144,6,40.0,1,1,2
145,3,18.0,3,3,1
145,22,1.0,7,7,0
145,18,0.0,11,11,0
145,21,0.0,8,8,0
145,20,0.0,9,9,0
145,19,0.0,10,10,0
145,16,7.0,6,6,0
145,17,13.0,4,4,0
145,15,9.0,5,5,0
145,1,32.0,2,2,1
145,6,50.0,1,1,3
146,3,18.0,3,3,1
146,22,1.0,8,8,0
146,18,0.0,11,11,0
146,21,1.0,7,7,0
146,20,0.0,10,10,0
146,19,0.0,9,9,0
146,16,9.0,6,6,0
146,17,13.0,4,4,0
146,15,12.0,5,5,0
146,1,42.0,2,2,2
146,6,60.0,1,1,3
147,3,18.0,3,3,1
147,22,1.0,9,9,0
147,18,0.0,11,11,0
147,21,1.0,8,8,0
147,20,1.0,10,10,0
147,19,4.0,7,7,0
147,16,12.0,5,5,0
147,17,13.0,4,4,0
147,15,12.0,6,6,0
147,1,44.0,2,2,2
147,6,76.0,1,1,4
148,3,28.0,3,3,2
148,22,1.0,10,10,0
148,18,0.0,11,11,0
148,21,1.0,9,9,0
148,20,3.0,8,8,0
148,19,5.0,7,7,0
148,16,12.0,6,6,0
148,17,13.0,5,5,0
148,15,15.0,4,4,0
148,1,48.0,2,2,2
148,6,82.0,1,1,4
149,3,37.0,3,3,2
149,22,1.0,10,10,0
149,18,0.0,11,11,0
149,21,1.0,9,9,0
149,20,3.0,8,8,0
149,19,5.0,7,7,0
149,16,12.0,6,6,0
149,17,13.0,5,5,0
149,15,15.0,4,4,0
149,1,53.0,2,2,2
149,6,94.0,1,1,5
150,3,43.0,3,3,2
150,22,1.0,10,10,0
150,18,0.0,11,11,0
150,21,1.0,9,9,0
150,20,3.0,8,8,0
150,19,5.0,7,7,0
150,16,12.0,6,6,0
150,17,15.0,5,5,0
150,15,16.0,4,4,0
150,1,56.0,2,2,2
150,6,108.0,1,1,6
151,3,46.0,3,3,2
151,22,1.0,10,10,0
151,18,0.0,11,11,0
151,21,1.0,9,9,0
151,20,3.0,8,8,0
151,19,5.0,7,7,0
151,16,12.0,6,6,0
151,17,15.0,5,5,0
151,15,19.0,4,4,0
151,1,66.0,2,2,3
151,6,118.0,1,1,6
152,3,56.0,3,3,3
152,22,6.0,7,7,0
152,18,0.0,11,11,0
152,21,1.0,10,10,0
152,20,4.0,9,9,0
152,19,5.0,8,8,0
152,16,16.0,5,5,0
152,17,15.0,6,6,0
152,15,19.0,4,4,0
152,1,66.0,2,2,3
152,6,124.0,1,1,6
153,3,59.0,3,3,3
153,22,6.0,7,7,0
153,18,0.0,11,11,0
153,21,1.0,10,10,0
153,20,4.0,9,9,0
153,19,5.0,8,8,0
153,16,16.0,5,5,0
153,17,15.0,6,6,0
153,15,20.0,4,4,0
153,1,72.0,2,2,3
153,6,140.0,1,1,7
154,3,59.0,3,3,3
154,22,10.0,7,7,0
154,18,0.0,11,11,0
154,21,1.0,10,10,0
154,20,4.0,9,9,0
154,19,5.0,8,8,0
154,16,16.0,5,5,0
154,17,16.0,6,6,0
154,15,20.0,4,4,0
154,1,81.0,2,2,3
154,6,152.0,1,1,8
155,3,73.0,3,3,4
155,22,10.0,7,7,0
155,18,0.0,11,11,0
155,21,1.0,10,10,0
155,20,4.0,9,9,0
155,19,7.0,8,8,0
155,16,17.0,5,5,0
155,17,16.0,6,6,0
155,15,20.0,4,4,0
155,1,81.0,2,2,3
155,6,161.0,1,1,8
156,3,73.0,3,3,4
156,22,10.0,7,7,0
156,18,0.0,11,11,0
156,21,1.0,10,10,0
156,20,4.0,9,9,0
156,19,9.0,8,8,0
156,16,17.0,6,6,0
156,17,19.0,5,5,0
156,15,21.0,4,4,0
156,1,95.0,2,2,4
156,6,167.0,1,1,8
157,3,80.0,3,3,4
157,22,10.0,7,7,0
157,18,0.0,11,11,0
157,21,1.0,10,10,0
157,20,4.0,9,9,0
157,19,9.0,8,8,0
157,16,17.0,6,6,0
157,17,19.0,5,5,0
157,15,21.0,4,4,0
157,1,102.0,2,2,4
157,6,179.0,1,1,9
158,6,16.0,1,1,1
158,3,4.0,2,2,0
158,16,4.0,3,3,0
158,22,2.0,4,4,0
158,18,0.0,5,5,0
158,20,0.0,6,6,0
159,6,26.0,1,1,2
159,3,7.0,4,4,0
159,16,4.0,5,5,0
159,22,8.0,2,2,0
159,18,0.0,7,7,0
159,20,0.0,8,8,0
159,17,7.0,3,3,0
159,21,0.0,6,6,0
160,6,39.0,1,1,3
160,3,7.0,5,5,0
160,16,6.0,6,6,0
160,22,8.0,3,3,0
160,18,0.0,10,10,0
160,20,0.0,11,11,0
160,17,7.0,4,4,0
160,21,0.0,8,8,0
160,1,10.0,2,2,0
160,15,1.0,7,7,0
160,19,0.0,9,9,0
161,6,43.0,1,1,3
161,3,12.0,3,3,0
161,16,6.0,6,6,0
161,22,8.0,4,4,0
161,18,0.0,10,10,0
161,20,0.0,11,11,0
161,17,8.0,5,5,0
161,21,0.0,8,8,0
161,1,26.0,2,2,1
161,15,1.0,7,7,0
161,19,0.0,9,9,0
162,6,49.0,1,1,3
162,3,15.0,3,3,0
162,16,6.0,6,6,0
162,22,8.0,5,5,0
162,18,0.0,10,10,0
162,20,0.0,11,11,0
162,17,9.0,4,4,0
162,21,0.0,8,8,0
162,1,42.0,2,2,2
162,15,1.0,7,7,0
162,19,0.0,9,9,0
163,6,62.0,1,1,4
163,3,15.0,3,3,0
163,16,6.0,6,6,0
163,22,10.0,4,4,0
163,18,0.0,10,10,0
163,20,0.0,11,11,0
163,17,9.0,5,5,0
163,21,1.0,8,8,0
163,1,52.0,2,2,2
163,15,1.0,7,7,0
163,19,0.0,9,9,0
164,6,68.0,1,1,4
164,3,15.0,3,3,0
164,16,6.0,6,6,0
164,22,14.0,4,4,0
164,18,0.0,10,10,0
164,20,0.0,11,11,0
164,17,9.0,5,5,0
164,21,1.0,9,9,0
164,1,63.0,2,2,3
164,15,3.0,8,8,0
164,19,3.0,7,7,0
165,6,84.0,1,1,5
165,3,15.0,4,4,0
165,16,6.0,6,6,0
165,22,18.0,3,3,0
165,18,0.0,10,10,0
165,20,0.0,11,11,0
165,17,10.0,5,5,0
165,21,3.0,9,9,0
165,1,66.0,2,2,3
165,15,3.0,8,8,0
165,19,3.0,7,7,0
166,6,88.0,1,1,5
166,3,17.0,4,4,0
166,16,9.0,6,6,0
166,22,18.0,3,3,0
166,18,0.0,10,10,0
166,20,0.0,11,11,0
166,17,11.0,5,5,0
166,21,3.0,9,9,0
166,1,82.0,2,2,4
166,15,3.0,8,8,0
166,19,3.0,7,7,0
167,6,92.0,2,2,5
167,3,19.0,3,3,0
167,16,12.0,5,5,0
167,22,18.0,4,4,0
167,18,0.0,10,10,0
167,20,0.0,11,11,0
167,17,11.0,6,6,0
167,21,3.0,9,9,0
167,1,98.0,1,1,5
167,15,4.0,7,7,0
167,19,3.0,8,8,0
168,6,102.0,2,2,6
168,3,22.0,3,3,0
168,16,12.0,5,5,0
168,22,18.0,4,4,0
168,18,0.0,10,10,0
168,20,0.0,11,11,0
168,17,11.0,6,6,0
168,21,4.0,8,8,0
168,1,108.0,1,1,5
168,15,6.0,7,7,0
168,19,3.0,9,9,0
169,6,111.0,2,2,6
169,3,24.0,3,3,0
169,16,12.0,6,6,0
169,22,18.0,4,4,0
169,18,0.0,10,10,0
169,20,0.0,11,11,0
169,17,12.0,5,5,0
169,21,4.0,8,8,0
169,1,122.0,1,1,6
169,15,6.0,7,7,0
169,19,3.0,9,9,0
170,6,117.0,2,2,6
170,3,30.0,3,3,0
170,16,12.0,6,6,0
170,22,18.0,4,4,0
170,18,0.0,10,10,0
170,20,0.0,11,11,0
170,17,13.0,5,5,0
170,21,4.0,8,8,0
170,1,135.0,1,1,7
170,15,6.0,7,7,0
170,19,3.0,9,9,0
171,6,127.0,2,2,7
171,3,34.0,3,3,0
171,16,13.0,6,6,0
171,22,20.0,4,4,0
171,18,0.0,10,10,0
171,20,0.0,11,11,0
171,17,13.0,5,5,0
171,21,7.0,7,7,0
171,1,141.0,1,1,7
171,15,6.0,8,8,0
171,19,3.0,9,9,0
172,6,143.0,1,1,8
172,3,34.0,3,3,0
172,16,17.0,6,6,0
172,22,20.0,4,4,0
172,18,0.0,10,10,0
172,20,0.0,11,11,0
172,17,17.0,5,5,0
172,21,7.0,7,7,0
172,1,143.0,2,2,7
172,15,6.0,8,8,0
172,19,3.0,9,9,0
173,6,156.0,1,1,9
173,3,36.0,3,3,0
173,16,18.0,5,5,0
173,22,20.0,4,4,0
173,18,0.0,10,10,0
173,20,0.0,11,11,0
173,17,17.0,6,6,0
173,21,7.0,7,7,0
173,1,153.0,2,2,7
173,15,6.0,8,8,0
173,19,3.0,9,9,0
174,6,170.0,1,1,10
174,3,36.0,3,3,0
174,16,20.0,5,5,0
174,22,20.0,4,4,0
174,18,0.0,10,10,0
174,20,0.0,11,11,0
174,17,17.0,6,6,0
174,21,7.0,7,7,0
174,1,162.0,2,2,7
174,15,6.0,8,8,0
174,19,4.0,9,9,0
74,4,46.0,1,1,4
175,21,1.0,6,6,0
175,24,2.0,5,5,0
175,22,3.0,4,4,0
175,3,4.0,3,3,0
175,17,6.0,2,2,0
175,6,10.0,1,1,1
177,16,0.0,10,10,0
176,18,0.0,9,9,0
176,20,1.0,8,8,0
176,1,10.0,2,2,1
176,21,1.0,7,7,0
176,24,2.0,6,6,0
176,22,3.0,5,5,0
176,3,7.0,4,4,0
176,17,10.0,3,3,0
177,15,1.0,9,9,0
177,18,0.0,11,11,0
177,20,1.0,8,8,0
177,1,16.0,2,2,1
177,21,1.0,7,7,0
177,24,6.0,5,5,0
177,22,5.0,6,6,0
177,3,7.0,4,4,0
177,17,13.0,3,3,0
177,6,28.0,1,1,2
176,6,18.0,1,1,1
178,16,0.0,10,10,0
178,15,1.0,9,9,0
178,18,0.0,11,11,0
178,20,1.0,8,8,0
178,1,20.0,2,2,1
178,21,1.0,7,7,0
178,24,6.0,6,6,0
178,22,8.0,4,4,0
178,3,7.0,5,5,0
178,17,16.0,3,3,0
178,6,44.0,1,1,3
179,16,0.0,10,10,0
179,15,1.0,9,9,0
179,18,0.0,11,11,0
179,20,2.0,7,7,0
179,1,36.0,2,2,2
179,21,1.0,8,8,0
179,24,6.0,6,6,0
179,22,8.0,5,5,0
179,3,9.0,4,4,0
179,17,16.0,3,3,0
179,6,51.0,1,1,3
180,16,0.0,10,10,0
180,15,2.0,8,8,0
180,18,0.0,11,11,0
180,20,2.0,7,7,0
180,1,46.0,2,2,3
180,21,1.0,9,9,0
180,24,8.0,6,6,0
180,22,14.0,4,4,0
180,3,12.0,5,5,0
180,17,16.0,3,3,0
180,6,55.0,1,1,3
181,16,0.0,10,10,0
181,15,2.0,8,8,0
181,18,0.0,11,11,0
181,20,2.0,7,7,0
181,1,52.0,2,2,3
181,21,1.0,9,9,0
181,24,12.0,6,6,0
181,22,14.0,5,5,0
181,3,15.0,4,4,0
181,17,26.0,3,3,1
181,6,58.0,1,1,3
182,16,0.0,10,10,0
182,15,3.0,7,7,0
182,18,0.0,11,11,0
182,20,2.0,8,8,0
182,1,62.0,2,2,4
182,21,1.0,9,9,0
182,24,12.0,6,6,0
182,22,14.0,5,5,0
182,3,19.0,4,4,0
182,17,31.0,3,3,1
182,6,64.0,1,1,3
183,16,0.0,10,10,0
183,15,4.0,7,7,0
183,18,0.0,11,11,0
183,20,2.0,8,8,0
183,1,72.0,2,2,4
183,21,1.0,9,9,0
183,24,12.0,6,6,0
183,22,16.0,5,5,0
183,3,19.0,4,4,0
183,17,34.0,3,3,1
183,6,74.0,1,1,4
184,16,0.0,10,10,0
184,15,4.0,7,7,0
184,18,0.0,11,11,0
184,20,3.0,8,8,0
184,1,74.0,2,2,4
184,21,1.0,9,9,0
184,24,12.0,6,6,0
184,22,16.0,5,5,0
184,3,22.0,4,4,0
184,17,38.0,3,3,1
184,6,90.0,1,1,5
185,16,0.0,10,10,0
185,15,4.0,7,7,0
185,18,0.0,11,11,0
185,20,3.0,8,8,0
185,1,90.0,2,2,5
185,21,1.0,9,9,0
185,24,14.0,6,6,0
185,22,16.0,5,5,0
185,3,22.0,4,4,0
185,17,42.0,3,3,1
185,6,94.0,1,1,5
186,16,0.0,10,10,0
186,15,4.0,7,7,0
186,18,0.0,11,11,0
186,20,3.0,8,8,0
186,1,106.0,1,1,6
186,21,1.0,9,9,0
186,24,14.0,6,6,0
186,22,16.0,5,5,0
186,3,24.0,4,4,0
186,17,47.0,3,3,1
186,6,97.0,2,2,5
187,16,0.0,10,10,0
187,15,4.0,7,7,0
187,18,0.0,11,11,0
187,20,3.0,8,8,0
187,1,108.0,1,1,6
187,21,1.0,9,9,0
187,24,17.0,5,5,0
187,22,16.0,6,6,0
187,3,30.0,4,4,0
187,17,57.0,3,3,2
187,6,102.0,2,2,5
188,16,0.0,11,11,0
188,15,4.0,8,8,0
188,18,1.0,10,10,0
188,20,9.0,7,7,0
188,1,110.0,1,1,6
188,21,1.0,9,9,0
188,24,31.0,5,5,1
188,22,16.0,6,6,0
188,3,33.0,4,4,0
188,17,57.0,3,3,2
188,6,102.0,2,2,5
189,16,0.0,11,11,0
189,15,4.0,8,8,0
189,18,1.0,10,10,0
189,20,9.0,7,7,0
189,1,114.0,2,2,6
189,21,1.0,9,9,0
189,24,36.0,4,4,1
189,22,16.0,6,6,0
189,3,33.0,5,5,0
189,17,58.0,3,3,2
189,6,118.0,1,1,6
190,16,0.0,11,11,0
190,15,5.0,8,8,0
190,18,1.0,10,10,0
190,20,9.0,7,7,0
190,1,124.0,2,2,7
190,21,1.0,9,9,0
190,24,36.0,4,4,1
190,22,16.0,6,6,0
190,3,35.0,5,5,0
190,17,61.0,3,3,2
190,6,128.0,1,1,6
191,1,16.0,1,1,1
191,3,6.0,2,2,0
191,6,3.0,3,3,0
191,15,1.0,4,4,0
191,22,0.0,5,5,0
191,17,0.0,6,6,0
191,20,0.0,7,7,0
192,1,32.0,1,1,2
192,3,8.0,2,2,0
192,6,7.0,3,3,0
192,15,1.0,5,5,0
192,22,4.0,4,4,0
192,17,0.0,6,6,0
192,20,0.0,7,7,0
192,24,0.0,8,8,0
193,1,39.0,1,1,2
193,3,8.0,3,3,0
193,6,21.0,2,2,1
193,15,3.0,5,5,0
193,22,7.0,4,4,0
193,17,0.0,6,6,0
193,20,0.0,7,7,0
193,24,0.0,8,8,0
193,25,0.0,9,9,0
193,18,0.0,10,10,0
194,1,49.0,1,1,3
194,3,13.0,3,3,0
194,6,31.0,2,2,1
194,15,4.0,5,5,0
194,22,7.0,4,4,0
194,17,0.0,6,6,0
194,20,0.0,8,8,0
194,24,0.0,10,10,0
194,25,0.0,11,11,0
194,18,0.0,7,7,0
194,21,0.0,9,9,0
195,1,65.0,1,1,4
195,3,14.0,3,3,0
195,6,35.0,2,2,1
195,15,4.0,5,5,0
195,22,10.0,4,4,0
195,17,0.0,7,7,0
195,20,0.0,9,9,0
195,24,2.0,6,6,0
195,25,0.0,11,11,0
195,18,0.0,8,8,0
195,21,0.0,10,10,0
196,1,75.0,1,1,5
196,3,16.0,4,4,0
196,6,39.0,2,2,1
196,15,4.0,6,6,0
196,22,16.0,3,3,0
196,17,0.0,8,8,0
196,20,0.0,10,10,0
196,24,2.0,7,7,0
196,25,0.0,11,11,0
196,18,0.0,9,9,0
196,21,4.0,5,5,0
197,1,75.0,1,1,5
197,3,16.0,4,4,0
197,6,53.0,2,2,2
197,15,4.0,7,7,0
197,22,25.0,3,3,0
197,17,0.0,8,8,0
197,20,0.0,11,11,0
197,24,5.0,5,5,0
197,25,0.0,10,10,0
197,18,0.0,9,9,0
197,21,4.0,6,6,0
198,1,80.0,1,1,5
198,3,19.0,4,4,0
198,6,69.0,2,2,3
198,15,4.0,7,7,0
198,22,27.0,3,3,0
198,17,0.0,8,8,0
198,20,0.0,11,11,0
198,24,5.0,5,5,0
198,25,0.0,10,10,0
198,18,0.0,9,9,0
198,21,4.0,6,6,0
199,1,86.0,1,1,5
199,3,19.0,4,4,0
199,6,83.0,2,2,4
199,15,4.0,7,7,0
199,22,32.0,3,3,0
199,17,1.0,8,8,0
199,20,0.0,11,11,0
199,24,5.0,5,5,0
199,25,0.0,10,10,0
199,18,0.0,9,9,0
199,21,4.0,6,6,0
200,1,102.0,1,1,6
200,3,20.0,4,4,0
200,6,90.0,2,2,4
200,15,4.0,7,7,0
200,22,32.0,3,3,0
200,17,3.0,8,8,0
200,20,0.0,11,11,0
200,24,5.0,5,5,0
200,25,0.0,10,10,0
200,18,0.0,9,9,0
200,21,4.0,6,6,0
201,1,118.0,1,1,7
201,3,24.0,4,4,0
201,6,92.0,2,2,4
201,15,4.0,8,8,0
201,22,32.0,3,3,0
201,17,7.0,5,5,0
201,20,0.0,11,11,0
201,24,5.0,6,6,0
201,25,0.0,10,10,0
201,18,0.0,9,9,0
201,21,4.0,7,7,0
202,1,125.0,1,1,7
202,3,30.0,4,4,0
202,6,102.0,2,2,5
202,15,4.0,8,8,0
202,22,32.0,3,3,0
202,17,10.0,5,5,0
202,20,0.0,11,11,0
202,24,5.0,6,6,0
202,25,0.0,10,10,0
202,18,0.0,9,9,0
202,21,4.0,7,7,0
203,1,125.0,1,1,7
203,3,33.0,3,3,0
203,6,102.0,2,2,5
203,15,8.0,6,6,0
203,22,32.0,4,4,0
203,17,26.0,5,5,1
203,20,1.0,9,9,0
203,24,5.0,8,8,0
203,25,0.0,11,11,0
203,18,0.0,10,10,0
203,21,6.0,7,7,0
204,1,128.0,1,1,7
204,3,33.0,3,3,0
204,6,118.0,2,2,6
204,15,10.0,6,6,0
204,22,32.0,4,4,0
204,17,31.0,5,5,1
204,20,1.0,9,9,0
204,24,5.0,8,8,0
204,25,0.0,11,11,0
204,18,0.0,10,10,0
204,21,6.0,7,7,0
205,1,142.0,1,1,8
205,3,35.0,3,3,0
205,6,127.0,2,2,6
205,15,10.0,6,6,0
205,22,33.0,4,4,0
205,17,31.0,5,5,1
205,20,1.0,9,9,0
205,24,5.0,8,8,0
205,25,0.0,11,11,0
205,18,0.0,10,10,0
205,21,6.0,7,7,0
206,1,156.0,1,1,9
206,3,38.0,3,3,0
206,6,133.0,2,2,6
206,15,10.0,6,6,0
206,22,33.0,5,5,0
206,17,34.0,4,4,1
206,20,1.0,9,9,0
206,24,5.0,8,8,0
206,25,0.0,11,11,0
206,18,0.0,10,10,0
206,21,6.0,7,7,0
207,21,0.0,8,8,0
207,18,0.0,7,7,0
207,3,0.0,6,6,0
207,15,1.0,5,5,0
207,20,2.0,4,4,0
207,22,3.0,3,3,0
207,6,6.0,2,2,0
207,1,14.0,1,1,1
208,25,0.0,10,10,0
208,17,0.0,7,7,0
208,21,0.0,9,9,0
208,18,0.0,8,8,0
208,3,10.0,2,2,1
208,15,1.0,6,6,0
208,20,6.0,5,5,0
208,22,10.0,3,3,0
208,6,8.0,4,4,0
208,1,17.0,1,1,1
209,24,0.0,11,11,0
209,25,0.0,8,8,0
209,17,4.0,6,6,0
209,21,0.0,10,10,0
209,18,0.0,9,9,0
209,3,20.0,1,1,2
209,15,4.0,7,7,0
209,20,6.0,5,5,0
209,22,11.0,4,4,0
209,6,14.0,3,3,0
209,1,19.0,2,2,1
210,24,0.0,11,11,0
210,25,0.0,8,8,0
210,17,7.0,5,5,0
210,21,0.0,10,10,0
210,18,0.0,9,9,0
210,3,30.0,1,1,3
210,15,4.0,7,7,0
210,20,6.0,6,6,0
210,22,13.0,4,4,0
210,6,24.0,2,2,0
210,1,20.0,3,3,1
211,24,6.0,7,7,0
211,25,2.0,9,9,0
211,17,8.0,6,6,0
211,21,0.0,11,11,0
